헤드라인,URL,작성시간,언론사,기자명,댓글수,공감_유익해요,공감_감동받았어요,공감_분석탁월해요,공감_놀랍네요,공감_추천해요
"리센느, 폭로전부터 스페셜 라이브까지…은혁과 팬덤 콘텐츠 출연",https://m.entertain.naver.com/article/445/0000440342,2026-07-21 10:00:11,MHN스포츠,윤우규,0,0,0,0,0,0
"“나랑드 야호”…동아오츠카, 나랑드사이다 새 모델로 리센느 발탁",https://n.news.naver.com/mnews/article/030/0003449320?sid=103,2026-07-21 09:59:11,전자신문,,0,0,5,0,2,0
"리센느·알파드라이브원→최예나, &#x27;2026 더팩트 뮤직어워즈&#x27; 2차 라인업 공개",https://m.entertain.naver.com/article/109/0005574989,2026-07-21 09:57:12,OSEN,장우영,0,0,0,0,0,0
리센느·최예나→알디원·에반까지…‘2026 더팩트 뮤직 어워즈’ 2차 라인업 공개,https://m.entertain.naver.com/article/410/0001133322,2026-07-21 09:54:18,MK스포츠,금빛나 MK스포츠,0,0,0,0,0,0
"&quot;나랑드 야호&quot; 동아오츠카, 나랑드사이다 모델로 '리센느' 발탁",https://n.news.naver.com/mnews/article/003/0014077553?sid=103,2026-07-21 09:52:39,뉴시스,,1,1,7,0,0,0
"도미노피자, '리센느' 효과 톡톡…4일 만에 광고 1700만뷰 돌파",https://n.news.naver.com/mnews/article/003/0014077545?sid=103,2026-07-21 09:50:04,뉴시스,,52,8,62,2,1,6
"“슈주 은혁이 여기서 왜 나와?” 5세대 걸그룹 리센느, 스튜디오 발칵 뒤집은 사투리 폭로전!",https://m.entertain.naver.com/article/468/0001254806,2026-07-21 09:45:10,스포츠서울,정동석 기자,0,0,0,0,0,0
“나랑드 야호~” 동아오츠카도 리센느 잡았다,https://n.news.naver.com/mnews/article/016/0002672628?sid=101,2026-07-21 09:30:08,헤럴드경제,,0,0,0,0,1,0
"&quot;나랑드 야호~&quot;…동아오츠카, 나랑드사이다 모델 '리센느' 발탁",https://n.news.naver.com/mnews/article/277/0005792247?sid=103,2026-07-21 09:13:49,아시아경제,,0,3,0,0,1,0
"&#x27;대세&#x27; 리센느, &#x27;더케이팝 팬팝티&#x27; 출격..MC 은혁과 호흡[공식]",https://m.entertain.naver.com/article/108/0003454488,2026-07-21 09:10:22,스타뉴스,윤상근 기자,0,0,0,0,0,0
"&quot;나랑드 야호~&quot;…동아오츠카, 나랑드사이다 새 모델로 리센느 발탁",https://n.news.naver.com/mnews/article/015/0005311962?sid=101,2026-07-21 09:02:13,한국경제,,0,3,1,0,1,0
"동아오츠카, 나랑드사이다 모델로 걸그룹 리센느 발탁",https://n.news.naver.com/mnews/article/018/0006333593?sid=101,2026-07-21 08:51:11,이데일리,,2,5,3,0,5,0
"&quot;리센느 효과 톡톡&quot;…도미노피자 CF, 광고 나흘 만에 1700만뷰 돌파",https://n.news.naver.com/mnews/article/421/0009069542?sid=101,2026-07-21 08:50:41,뉴스1,,0,1,1,0,1,0
"&quot;나랑드 야호&quot;…동아오츠카, 나랑드사이다 모델로 리센느 발탁",https://n.news.naver.com/mnews/article/421/0009069537?sid=101,2026-07-21 08:43:41,뉴스1,,2,3,20,0,0,0
‘대세돌’ 리센느가 제천에 뜬다…JIMFF ‘원 썸머 나잇 위드 케이팝 시즌 2’,https://n.news.naver.com/mnews/article/016/0002672584?sid=103,2026-07-21 08:31:10,헤럴드경제,,0,0,0,0,4,0
리센느·최예나·에반·알디원 &#x27;K팝 대세&#x27; 총출동…&#x27;2026 더팩트 뮤직 어워즈&#x27; 2차 공개,https://m.entertain.naver.com/article/629/0000517452,2026-07-21 07:01:07,더팩트,,0,0,0,0,0,0
[샷!] &quot;거제 야호~!&quot;…그 '야호'가 아니었네,https://n.news.naver.com/mnews/article/001/0016204724?sid=102,2026-07-21 05:50:00,연합뉴스,,110,10,31,1,12,7
"[서울광장] 가짜 어른, 진짜 어른",https://n.news.naver.com/mnews/article/081/0003662821?sid=110,2026-07-21 05:11:24,서울신문,,3,0,7,0,0,0
[열린세상] 리센느 신드롬과 K팝의 ‘한국화’,https://n.news.naver.com/mnews/article/081/0003662759?sid=110,2026-07-21 05:04:36,서울신문,,0,0,3,0,1,0
서머퀸 경쟁 뜨겁다… 아이들·레드벨벳·선미 등 줄줄이 출격,https://m.entertain.naver.com/article/005/0001862089,2026-07-21 01:10:08,국민일보,이다연,0,0,0,0,0,0
실력도 중요하지만… 솔직·털털한 인간미에 빠져든다,https://n.news.naver.com/mnews/article/023/0003988637?sid=103,2026-07-21 00:40:28,조선일보,,1,0,0,0,1,0
"[광화문·뷰] 조국의 야호, 청년의 한숨",https://n.news.naver.com/mnews/article/023/0003988607?sid=110,2026-07-20 23:55:08,조선일보,,8,0,37,0,1,2
"19살 리센느 제나, 열심히 살았네…‘똥 밟았네’ 과거 영상 파묘 “큰일 난 듯”",https://m.entertain.naver.com/article/609/0001148012,2026-07-20 17:54:19,뉴스엔,강민경,0,0,0,0,0,0
"리센느, 역주행 넘어 정주행까지…&#x27;Pretty Girl&#x27;로 대세 굳혔다",https://m.entertain.naver.com/article/445/0000440234,2026-07-20 17:12:15,MHN스포츠,박선하,0,0,0,0,0,0
아이들·레드벨벳·효린·선미…여름 가요계 ‘퀸’들의 격돌,https://m.entertain.naver.com/article/005/0001862011,2026-07-20 17:03:09,국민일보,이다연,0,0,0,0,0,0
"‘대세’ 리센느도 못 넘은 아이오아이, ‘갑자기’로 재결합 신화 완성",https://m.entertain.naver.com/article/382/0001284082,2026-07-20 16:53:10,스포츠동아,곽현수 기자,0,0,0,0,0,0
"맨시티 vs 아틀레티코 ‘티켓 오픈 D-1’ 예매 가이드 공개, 5주년 기념 ‘꿈의 대진’ 및 초대형 팝업 예고로 축제 열기 고조",https://m.sports.naver.com/wfootball/article/144/0001127112,2026-07-20 16:02:10,스포츠경향,용환주 기자,0,0,0,0,0,0
코르티스부터 효리수까지…‘2026 케이월드 드림 어워즈’ 인기상 예선 후끈,https://m.entertain.naver.com/article/440/0000037814,2026-07-20 15:34:13,티브이데일리,김지하 기자,0,0,0,0,0,0
"&#x27;똥 밟았네&#x27; 리센느 제나, 과거 영상 줄줄이 파묘…본인도 &quot;큰일 난 것 같아&quot; [엑&#x27;s 이슈]",https://m.entertain.naver.com/article/311/0002035799,2026-07-20 15:33:11,엑스포츠뉴스,이예진 기자,0,0,0,0,0,0
"엔하이픈·앤더블부터 영탁까지… 빅크, K팝시상식 &#x27;SKA&#x27; 투표 1라운드 오픈",https://m.entertain.naver.com/article/477/0000619169,2026-07-20 14:23:08,스포티비뉴스,김원겸,0,0,0,0,0,0
"리센느, 역주행 기세 이은 ‘프리티 걸’ 활동 성료..대세 입증",https://m.entertain.naver.com/article/109/0005574663,2026-07-20 13:50:09,OSEN,김채연,0,0,0,0,0,0
"리센느 원이, 걸그룹 브랜드평판 1위…“예쁘다,소통하다” 호평",https://m.entertain.naver.com/article/016/0002672266,2026-07-20 11:24:19,헤럴드경제,이명수,0,0,0,0,0,0
유스피어 &#x27;위키드 게임&#x27; 열풍…챌린지 조회수 300만회,https://m.entertain.naver.com/article/003/0014075544,2026-07-20 11:20:19,뉴시스,전재경,0,0,0,0,0,0
"유스피어, ‘위키드 게임’ 챌린지 300만 뷰 돌파…활동 종료에도 꺾이지 않는 ‘챌린지 열풍’",https://m.entertain.naver.com/article/468/0001254581,2026-07-20 11:17:12,스포츠서울,함상범 기자,0,0,0,0,0,0
"[뮤즈★]리센느 제나, 데뷔 전 ‘똥 밟았네’ 영상 확산에 당황 “큰일..신라할머니라니 흑흑”",https://m.entertain.naver.com/article/112/0003801878,2026-07-20 11:01:13,헤럴드뮤즈,이미지,0,0,0,0,0,0
"리센느, ‘Pretty Girl’로 제대로 터졌다...데뷔 첫 음악방송 1위 찍고 ‘유종의 미’",https://m.entertain.naver.com/article/410/0001133189,2026-07-20 10:52:12,MK스포츠,금빛나 MK스포츠,0,0,0,0,0,0
"&#x27;프리티 걸&#x27; 리센느, 데뷔 첫 음방 1위 새로운 이정표",https://m.entertain.naver.com/article/437/0000501958,2026-07-20 09:22:42,JTBC,황소영 기자,0,0,0,0,0,0
리센느 ‘Pretty Girl’ 활동 성료..데뷔 첫 음방 1위로 ‘대세 걸그룹’ 입증,https://m.entertain.naver.com/article/112/0003801845,2026-07-20 09:17:12,헤럴드뮤즈,박서현,0,0,0,0,0,0
"리센느, &#x27;프리티 걸&#x27; 활동 성료… &#x27;5세대 대세&#x27; 입증",https://m.entertain.naver.com/article/440/0000037792,2026-07-20 09:08:09,티브이데일리,김진석 기자,0,0,0,0,0,0
"‘프리티 걸’ 리센느, ‘국민 걸그룹’ 도약…눈부신 성과",https://m.entertain.naver.com/article/241/0003520697,2026-07-20 09:02:55,일간스포츠,,0,0,0,0,0,0
"“리센느가 또 해냈다” 1위·4위·8위가 전부 리센느…대표도 ‘입틀막’, 역주행 신화 어디까지 [★해시태그]",https://m.entertain.naver.com/article/311/0002035662,2026-07-20 08:31:12,엑스포츠뉴스,이예진 기자,0,0,0,0,0,0
"[문화연예 플러스] 리센느, 악성 댓글 신고 사이트 개설",https://m.entertain.naver.com/article/214/0001512546,2026-07-20 06:55:21,MBC,MBC뉴스,0,0,0,0,0,0
"김준호, 김지민-허경환 과거 스캔들에 분노 “거의 약혼식을 해”(최우수산)[어제TV]",https://m.entertain.naver.com/article/609/0001147706,2026-07-20 05:44:16,뉴스엔,서유나,0,0,0,0,0,0
펜듈럼·악뮤 출격… 설레는 음악팬들,https://n.news.naver.com/mnews/article/022/0004144223?sid=103,2026-07-20 05:37:12,세계일보,,0,0,0,0,0,0
캐릭터 시장도 '팬덤'…리센느가 보여준 K팝 IP 흥행공식,https://n.news.naver.com/mnews/article/018/0006332740?sid=103,2026-07-20 05:36:10,이데일리,,1,1,3,0,0,0
"캐릭터, 단순 굿즈 넘어 사업 모델로…K콘텐츠 IP 무한확장성 증명",https://n.news.naver.com/mnews/article/018/0006332738?sid=103,2026-07-20 05:31:10,이데일리,,0,1,0,0,0,0
[엄기호의 악당과 위선자]조롱과 혐오,https://n.news.naver.com/mnews/article/032/0003459017?sid=110,2026-07-19 19:59:00,경향신문,,1,0,4,0,0,0
리센느 원이 효과 통했다…거제 포장마차 손님 폭주에 점주 사과,https://m.entertain.naver.com/article/396/0000750063,2026-07-19 19:23:08,스포츠월드,한재훈 온라인 기자,0,0,0,0,0,0
"유재석, 리센느 &#x27;거제 야호&#x27; 유행 사망선고…&quot;우리가 종지부 찍는다&quot; (&#x27;런닝맨&#x27;)",https://m.entertain.naver.com/article/213/0001394773,2026-07-19 18:43:11,TV리포트,,0,0,0,0,0,0
"리센느 원이 찾은 거제 포차, 주문 폭주에 결국 사과…&quot;미숙한 대처 죄송&quot; [엑&#x27;s 이슈]",https://m.entertain.naver.com/article/311/0002035563,2026-07-19 18:10:20,엑스포츠뉴스,장인영 기자,0,0,0,0,0,0
"‘인기기요’ 아홉(AHOF), 일요일 오후 화사하게 물들였다",https://m.entertain.naver.com/article/144/0001126953,2026-07-19 17:58:18,스포츠경향,손봉석 기자,0,0,0,0,0,0
"리센느 원이, 걸그룹 브랜드평판 1위…장원영·카리나 제쳤다",https://m.entertain.naver.com/article/009/0005709234,2026-07-19 17:46:10,매일경제,김소연 스타투데이,0,0,0,0,0,0
"아이오아이는 1위, 리센느는 역주행…‘인기가요’ 빛냈다",https://m.entertain.naver.com/article/241/0003520597,2026-07-19 17:33:07,일간스포츠,,0,0,0,0,0,0
"월요병 퇴치..아홉, &#x27;인기가요&#x27; 빛낸 대체불가 청량美",https://m.entertain.naver.com/article/108/0003454073,2026-07-19 17:25:42,스타뉴스,이승훈 기자,0,0,0,0,0,0
"아홉, &#x27;인기가요&#x27;서 발산한 직진 에너지",https://m.entertain.naver.com/article/311/0002035551,2026-07-19 17:12:13,엑스포츠뉴스,김예은 기자,0,0,0,0,0,0
"리센느 원이 방문한 거제 포차, 손님 몰리자 &quot;혼자 하는 가게…죄송·감사&quot;",https://m.entertain.naver.com/article/079/0004169662,2026-07-19 16:56:11,노컷뉴스,CBS노컷뉴스 김수정 기자,0,0,0,0,0,0
"리센느 원이X미나미, 대박난 유튜브 비하인드…사랑스러워",https://m.entertain.naver.com/article/609/0001147631,2026-07-19 16:31:15,뉴스엔,황혜진,0,0,0,0,0,0
일베식 ‘노’와 사투리 ‘노’ 구별이 어려운 현실 유감,https://n.news.naver.com/mnews/article/036/0000053914?sid=102,2026-07-19 14:08:14,한겨레21,,100,9,16,1,2,6
"1위 원이, 2위  장원영, 3위 카리나...걸그룹 개인 브랜드 평판→&quot;리센느 기세 무섭네&quot;",https://m.entertain.naver.com/article/445/0000440032,2026-07-19 12:32:16,MHN스포츠,김소영,0,0,0,0,0,0
"[르포] 유치원생부터 직장인까지…캐릭터 IP, 세대와 산업을 넓히다 '2026 캐릭터 라이센싱 페어'",https://n.news.naver.com/mnews/article/030/0003448779?sid=105,2026-07-19 12:30:15,전자신문,,0,0,0,0,0,0
"리센느 1등 만든 ‘안원잘부’, 시즌1 종료…원이→미나미 비하인드 대방출 [IS하이컷]",https://m.entertain.naver.com/article/241/0003520557,2026-07-19 11:34:18,일간스포츠,,0,0,0,0,0,0
&quot;개천에서 용 났다&quot;…리센느 역주행이 특별한 이유,https://m.entertain.naver.com/article/586/0000134025,2026-07-19 11:00:08,시사저널,하재근 국제사이버대 특임교수,0,0,0,0,0,0
"리센느 원이, 장원영·카리나·제니도 제쳤다",https://m.entertain.naver.com/article/144/0001126891,2026-07-19 10:22:08,스포츠경향,이다원 기자,0,0,0,0,0,0
"리센느 원이, 장원영·카리나 제치고 1위…전월 대비 90% 급등",https://m.entertain.naver.com/article/440/0000037757,2026-07-19 10:17:06,티브이데일리,황서연 기자,0,0,0,0,0,0
#대세 중 대세 르센느 아니고 리센느 #유해란 &#x27;메이저 2승&#x27; #권진아 숨겨둔 락 스피릿 [주간사진관],https://m.entertain.naver.com/article/119/0003112558,2026-07-19 10:15:09,데일리안,방규현 기자,0,0,0,0,0,0
리센느 원이 일냈다‥장원영 카리나 제치고 걸그룹 개인 브랜드평판 1위 기염,https://m.entertain.naver.com/article/609/0001147517,2026-07-19 10:13:10,뉴스엔,박아름,0,0,0,0,0,0
"리센느 원이 효과…손님 몰린 거제 포차 “혼자 운영, 긴 대기 죄송”",https://m.entertain.naver.com/article/241/0003520546,2026-07-19 09:49:49,일간스포츠,,0,0,0,0,0,0
‘거제 야호’ 리센느 유명세에 거제 포장마차 불똥…민원 신고까지,https://m.entertain.naver.com/article/609/0001147493,2026-07-19 09:33:15,뉴스엔,황혜진,0,0,0,0,0,0
"“1분만요” 외치던 리센느, 680일 뒤 1위가 됐다",https://n.news.naver.com/mnews/article/036/0000053913?sid=103,2026-07-19 09:04:15,한겨레21,,47,3,62,6,3,8
"피자는 리센느, 음료는 고경표, 즉석밥은 구교환[유통가 새 얼굴]",https://n.news.naver.com/mnews/article/003/0014073857?sid=103,2026-07-19 09:00:00,뉴시스,,0,0,0,0,0,1
"1위 리센느 원이, 2위 아이브 장원영, 3위 에스파 카리나",https://m.entertain.naver.com/article/108/0003454017,2026-07-19 08:47:11,스타뉴스,문완식 기자,0,0,0,0,0,0
&quot;딱 한 대만 탄다면 마이바흐&quot;…푸조 만난 '파리민수'의 파격 발언,https://n.news.naver.com/mnews/article/092/0002430962?sid=103,2026-07-19 08:22:12,지디넷코리아,,29,3,4,2,4,1
&quot;거제 야호&quot;로 2년 만에 1위?…리센느가 새로 쓴 아이돌 성공 공식,https://m.entertain.naver.com/article/008/0005387537,2026-07-19 05:27:00,머니투데이,박다영 기자,0,0,0,0,0,0
"잘나가는 리센느, 화제성 키운 &#x27;안원잘부&#x27; 시즌1 종료",https://m.entertain.naver.com/article/311/0002035395,2026-07-18 21:24:15,엑스포츠뉴스,조혜진 기자,0,0,0,0,0,0
“거제 야호” 탄생시킨 ‘안원잘부’ 시즌1 공식 종료…“이제 무대에서 만나요”,https://m.entertain.naver.com/article/144/0001126853,2026-07-18 20:46:17,스포츠경향,이슬기 기자,0,0,0,0,0,0
"“리센느 때문에 죽겠다”…원이 다녀간 ‘거제 포차’, 팬들도 놀란 깜짝 근황",https://m.entertain.naver.com/article/468/0001254307,2026-07-18 20:41:10,스포츠서울,김도형 기자,0,0,0,0,0,0
"리센느 미나미 &quot;제나, 회사 들어오자마자 연습생 1위&quot; (&#x27;술 빚는 윤주모&#x27;) [순간포착]",https://m.entertain.naver.com/article/109/0005573711,2026-07-18 19:34:14,OSEN,최지연,0,0,0,0,0,0
버티면 반드시 뜬다…EXID→브브걸→리센느가 증명한 &#x27;중꺾마&#x27; 역주행 신화 [리-마인드],https://m.entertain.naver.com/article/213/0001394717,2026-07-18 19:31:07,TV리포트,,0,0,0,0,0,0
"리센느, 악플러 단죄 나선다 &quot;신고 사이트 오픈&quot;...원이 &#x27;무섭노&#x27; 사태 때문?[이슈S]",https://m.entertain.naver.com/article/477/0000618929,2026-07-18 18:12:08,스포티비뉴스,최신애,0,0,0,0,0,0
"리센느 사투리, '일베 몰이' 부추긴 언론",https://n.news.naver.com/mnews/article/006/0000136791?sid=102,2026-07-18 17:50:09,미디어오늘,,105,0,19,2,0,7
"‘대세돌’ 리센느, 악플러에 칼 빼 들었다…“신고 사이트 개설”",https://m.entertain.naver.com/article/016/0002671735,2026-07-18 17:42:10,헤럴드경제,최원혁,0,0,0,0,0,0
"리센느, 악성 게시물 대응 강화…&quot;악성 댓글·명예훼손 강력 대응&quot; [공식]",https://m.entertain.naver.com/article/440/0000037736,2026-07-18 17:23:06,티브이데일리,김진석 기자,0,0,0,0,0,0
"“이 조합, 군침이 싹 도네!” 잔망루피, 리센느와 특급 컬래버… ‘프리티 걸’ 완벽 커버",https://m.entertain.naver.com/article/144/0001126845,2026-07-18 16:53:12,스포츠경향,이슬기 기자,0,0,0,0,0,0
"아홉, 소년과 남자 사이…반전 매력 &#x27;RUN TO YOU&#x27; (음중)",https://m.entertain.naver.com/article/408/0000315261,2026-07-18 16:44:10,MBC연예,"김혜영, 사진출처 MBC",0,0,0,0,0,0
"‘음중’ 아홉, 소년 비주얼→파워풀 군무…‘RUN TO YOU’로 글로벌 차트 접수",https://m.entertain.naver.com/article/109/0005573568,2026-07-18 16:34:15,OSEN,최이정,0,0,0,0,0,0
리센느 성지 ‘거제 포차’ 민원 폭탄 이어 “미숙한 대처” 사과,https://m.entertain.naver.com/article/144/0001126840,2026-07-18 15:12:18,스포츠경향,이선명 기자,0,0,0,0,0,0
제니·봉준호 감독도 반했다… 윤주모 “19세부터 닭꼬치 장사 시작” (전참시),https://m.entertain.naver.com/article/241/0003520490,2026-07-18 14:31:16,일간스포츠,,0,0,0,0,0,0
"리센느 미나미, &#x27;LOVE ATTACK&#x27; 직캠 2026 캐릭터라이선싱페어 [MHN영상]",https://m.entertain.naver.com/article/445/0000439968,2026-07-18 13:32:13,MHN스포츠,이지숙,0,0,0,0,0,0
"“올스타 퍼포먼스 나가면 1등 해야죠, 춤 빨리 외웠어요” KIA에 여장남자 등장…파라파라 갸루 댄스 대성공, 제2의 박재현인가[MD인천]",https://m.sports.naver.com/kbaseball/article/117/0004085729,2026-07-18 13:00:11,마이데일리,인천=김진성,0,0,0,0,0,0
"리센느 제나, 데뷔 전 ‘똥 밟았네’ 할머니였다…“신라 할머니네” 폭소",https://m.entertain.naver.com/article/144/0001126837,2026-07-18 12:59:10,스포츠경향,이현경 기자,0,0,0,0,0,0
